,customer,weight,round,length
0,[35],[15],0,2874.27967102
1,"[31, 29, 48, 116, 146, 100, 33, 34, 157, 35]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 4]",0,6260.288326535001
2,[35],[15],0,2874.27967102
3,[35],[15],0,2874.27967102
4,"[73, 92]","[2, 13]",1,3418.502201103
5,[92],[15],1,2645.45518808
6,[92],[15],1,2645.45518808
7,[92],[15],1,2645.45518808
8,"[56, 186, 164, 138, 41, 132, 176, 175, 36, 120]","[2, 1, 2, 1, 1, 1, 1, 1, 2, 1]",2,3934.910914683
9,[],[],2,0.0
10,"[57, 10, 74, 79]","[2, 1, 1, 1]",2,2652.030956406
11,[],[],2,0.0
