,customer,weight,round,length
0,"[25, 151, 28, 91, 51, 84, 82, 88, 80, 85, 301, 83, 81]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,3157.0640453243004
1,"[166, 99, 257, 201, 106, 149, 59, 147, 209, 150, 171, 208, 146]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,4456.631700868999
2,"[58, 206, 114, 61, 209, 87, 263, 86, 64, 221, 163, 164, 65, 222]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,5420.775667169002
3,"[204, 248, 16, 17, 286, 284, 42, 12, 41, 98, 39]","[1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1]",1,4614.029258017999
4,"[261, 262, 210, 282, 283, 269, 298, 243, 245, 5, 100, 102, 280, 246, 242]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,6433.395076703101
5,"[176, 175, 226, 184, 182, 188, 189, 213, 119, 122, 121, 120, 14, 241]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",2,8130.2563307263
6,"[228, 22, 235, 234, 33, 73, 72, 47, 36, 71, 37, 38, 52]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",3,8759.2751402089
7,"[107, 35, 127, 124, 288, 292, 140, 141, 297, 145, 138, 278, 0]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",3,7627.031378384
8,"[153, 203, 264, 291, 19, 289, 55, 56, 144, 220, 143]","[1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1]",4,8129.456109196
9,"[152, 113, 112, 44, 54, 125, 307, 227, 187, 180]","[1, 2, 1, 1, 1, 4, 1, 1, 1, 2]",4,10685.768767636
10,[],[],5,0.0
11,[43],[1],5,5284.84008852
