,BID
0,7512
1,7544
2,7620
3,7833
4,7878
5,7890
6,7894
7,7934
8,7935
9,7940
10,7942
11,7946
12,7962
13,8027
14,8130
15,8153
16,8155
17,8171
18,8208
19,8213
20,8221
21,8222
22,8228
23,8231
24,8240
25,8242
26,8243
27,8275
28,8289
29,8299
30,8336
31,8337
32,8338
33,8343
34,8365
35,8373
36,8378
37,8380
38,8391
39,8392
40,8414
41,8417
42,8418
43,8424
44,8426
45,8445
46,8452
47,8457
48,8463
49,8477
50,8493
51,8497
52,8504
53,8512
54,8522
55,8532
56,8569
57,8589
58,8595
59,8604
60,8613
61,8627
62,8669
63,8680
64,8748
65,8753
66,8758
67,8762
68,8765
69,8770
70,8787
71,8799
72,8829
73,8859
74,8862
75,8882
76,8888
77,8896
78,8898
79,8900
80,8911
81,8968
82,9037
83,9063
84,9082
85,9086
86,9124
87,9133
88,9157
89,9226
90,9236
91,9263
92,9286
93,9297
94,9299
95,9313
96,9350
97,9358
98,9383
99,9392
100,9401
101,9402
102,9404
103,9406
104,9410
105,9500
106,9517
107,9541
108,9542
109,9549
110,9552
111,9577
112,9578
113,9598
114,9613
115,9674
116,9682
117,9687
118,9725
119,9781
120,9792
121,9805
122,9835
123,9852
124,9887
125,9911
126,9912
127,9934
128,9944
129,9974
130,10025
131,10047
132,10066
133,10075
134,10089
135,10097
136,10102
137,10112
138,10139
139,10147
140,10152
141,10162
142,10169
143,10174
144,10187
145,10192
146,10193
147,10199
148,10205
149,10213
150,10222
151,10223
152,10224
153,10257
154,10279
155,10294
156,10319
157,10365
158,10393
159,10412
160,10561
161,10567
162,10570
163,10632
164,10642
165,10705
166,10716
167,10777
168,10868
169,10902
170,10941
171,10995
172,11004
173,11016
174,11029
175,11034
176,11035
177,11041
178,11056
179,11068
180,11075
181,11083
182,11092
183,11108
184,11135
185,11151
186,11164
187,11202
188,11238
189,11257
190,11270
191,11278
192,11302
193,11311
194,11335
195,11351
196,11365
197,11386
198,11410
199,11438
200,11454
201,11460
202,11477
203,11507
204,11510
205,11531
206,11545
207,11574
208,11593
209,11611
210,11659
211,11709
212,11719
213,11743
214,11787
215,11835
216,11846
217,11855
218,11935
219,11953
220,12104
221,12325
