,BID
0,28205
1,28224
2,28237
3,28254
4,28267
5,28268
6,28281
7,28294
8,28303
9,28308
10,28311
11,28321
12,28369
13,28379
14,28382
15,28383
16,28417
17,28418
18,28449
19,28453
20,28475
21,28479
22,28509
23,28530
24,28532
25,28547
26,28553
27,28589
28,28593
29,28594
30,28599
31,28631
32,28632
33,28646
34,28649
35,28652
36,28654
37,28655
38,28675
39,28690
40,28697
41,28703
42,28706
43,28716
44,28723
45,28742
46,28750
47,28751
48,28761
49,28762
50,28766
51,28771
52,28782
53,28811
54,28818
55,28822
56,28833
57,28839
58,28840
59,28845
60,28854
61,28860
62,28870
63,28882
64,28886
65,28887
66,28890
67,28897
68,28901
69,28906
70,28921
71,28926
72,28927
73,28932
74,28943
75,28944
76,28952
77,28975
78,28998
79,29007
80,29011
81,29019
82,29025
83,29041
84,29045
85,29052
86,29057
87,29058
88,29062
89,29068
90,29072
91,29082
92,29083
93,29087
94,29105
95,29109
96,29122
97,29132
98,29141
99,29144
100,29154
101,29167
102,29181
103,29184
104,29185
105,29200
106,29201
107,29208
108,29220
109,29231
110,29233
111,29234
112,29235
113,29260
114,29263
115,29267
116,29278
117,29282
118,29286
119,29294
120,29298
121,29300
122,29305
123,29308
124,29328
125,29329
126,29332
127,29334
128,29342
129,29346
130,29350
131,29356
132,29359
133,29373
134,29380
135,29381
136,29385
137,29407
138,29436
139,29441
140,29455
141,29456
142,29489
143,29496
144,29499
145,29504
146,29520
147,29546
148,29551
149,29575
150,29587
151,29590
152,29592
153,29596
154,29619
155,29650
156,29656
157,29668
158,29687
159,29692
160,29702
161,29715
162,29728
163,29759
164,29771
165,29772
166,29807
167,29827
168,29838
169,29845
170,29857
171,29863
172,29869
173,29875
174,29887
175,29973
176,30036
177,30063
178,30086
179,30096
180,30187
181,30231
182,30254
183,30258
184,30273
185,30277
186,30298
187,30485
188,30488
189,30518
190,30521
191,30539
