,customer,weight,round,length
0,"[158, 151, 182, 183, 185, 3, 6, 178, 139, 133]","[1, 3, 1, 1, 1, 1, 2, 2, 2, 1]",0,4694.238362863701
1,"[147, 166, 148, 14, 168, 167, 20, 131]","[1, 1, 2, 2, 6, 1, 1, 1]",0,4219.987221173
2,"[22, 176, 25, 24, 92, 175, 189, 1, 149, 85, 156, 160]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,3798.1484088044
3,"[105, 190, 191, 114, 146, 138, 11, 10, 161, 188, 157]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2]",0,3921.374286407
4,"[128, 127, 109, 129, 117, 171, 152, 143]","[1, 1, 1, 1, 2, 1, 6, 2]",0,3783.2416193970002
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[168, 76, 13, 0]","[1, 2, 6, 2]",1,8981.326847926
9,"[186, 12, 150, 63, 170, 2, 4, 195, 17]","[2, 2, 1, 1, 1, 2, 1, 2, 1]",1,9310.303162711001
