,customer,weight,round,length
0,"[42, 43, 41, 62, 61, 2, 13, 71, 70, 72, 73, 84, 40, 75, 49, 91, 15, 74, 14, 52, 51, 79, 80, 65, 81, 82, 78, 8, 22, 54, 55, 7, 19, 56, 57, 25, 26, 27, 29, 28, 20, 21, 48, 47, 6, 33, 5, 92, 4, 38, 17, 18, 45]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1]",0,9860.9745212086
