,CID
0,1683
1,9751
2,9752
3,9753
4,11359
5,11360
6,11361
7,11362
8,11363
9,11364
10,11365
11,11806
12,11807
13,11808
14,11863
15,11864
16,12385
17,12386
18,12387
19,12388
20,12389
21,12390
22,12391
23,12392
24,12394
25,12395
26,12396
27,12397
28,12398
29,12399
30,12426
31,12540
32,12541
33,16422
34,16423
35,16424
36,16427
37,16428
38,16429
39,16430
40,16431
41,16432
42,16433
43,16434
44,16435
45,16477
46,16486
47,18360
48,18361
49,18362
50,18363
51,18795
52,18856
53,18857
54,18858
55,18860
56,18861
57,18862
58,18863
59,19487
60,19488
61,19489
62,19490
63,19528
64,19602
65,19620
66,19703
67,25792
68,25794
69,25795
70,25796
71,26113
72,26249
73,26372
74,26429
75,26430
76,26431
77,26432
78,30016
79,30018
80,30029
81,30030
82,30345
83,30346
84,30347
85,30348
86,30679
87,32169
88,32862
89,32863
90,32864
91,32865
92,32866
93,32867
94,32868
95,32869
96,32870
97,33453
98,33488
99,33526
100,33587
101,33721
102,33722
103,33723
104,37974
105,37975
106,37976
107,40267
108,40268
109,40319
110,40320
111,40806
112,40807
113,40808
114,40809
115,40810
116,40811
117,40812
118,40813
119,40814
120,40925
121,45308
122,45309
123,45310
124,45311
125,47081
126,47540
127,47541
128,47542
129,47543
130,47544
131,47545
132,47547
133,47548
134,47649
135,47957
136,48007
137,48008
138,48009
139,48307
140,48508
141,48509
142,48510
143,48511
144,48514
145,48515
146,48518
147,48746
148,48747
149,54848
150,54849
151,54850
152,55312
153,55435
154,55436
155,55437
156,55438
157,55439
158,55440
159,55441
160,55442
161,55443
162,55444
163,55445
164,55446
165,55493
166,55494
167,55495
168,55496
169,55497
170,55541
171,55542
172,61246
173,61247
174,61248
175,61552
