,BID
0,32677
1,32753
2,32830
3,32923
4,32933
5,32934
6,32987
7,33053
8,33062
9,33116
10,33129
11,33132
12,33154
13,33157
14,33204
15,33270
16,33272
17,33273
18,33282
19,33294
20,33336
21,33343
22,33366
23,33436
24,33444
25,33475
26,33486
27,33500
28,33564
29,33586
30,33603
31,33607
32,33616
33,33621
34,33624
35,33656
36,33677
37,33680
38,33681
39,33684
40,33703
41,33723
42,33726
43,33732
44,33733
45,33740
46,33744
47,33756
48,33774
49,33782
50,33783
51,33800
52,33801
53,33803
54,33810
55,33841
56,33880
57,33885
58,33898
59,33906
60,33931
61,33932
62,33936
63,33943
64,33953
65,33965
66,33974
67,33983
68,34000
69,34011
70,34028
71,34058
72,34078
73,34087
74,34095
75,34106
76,34117
77,34139
78,34143
79,34149
80,34150
81,34153
82,34173
83,34190
84,34195
85,34233
86,34245
87,34277
88,34290
89,34330
90,34331
91,34335
92,34363
93,34386
94,34414
95,34463
96,34471
97,34482
98,34502
99,34523
100,34686
101,34706
102,34724
103,34796
104,34857
105,34930
