,customer,weight,round,length
0,[163],[15],0,2000000000.0
1,"[4, 5, 186, 131, 179, 180, 182, 181, 178, 38, 106, 197]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",0,2000004811.2607331
2,"[128, 223, 143, 166, 148, 119, 120, 53, 136, 28, 206]","[1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1]",0,2000006488.1500275
3,"[52, 22, 102, 101, 158, 167, 168, 140, 204, 219, 202]","[1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1]",0,2000003859.5580947
4,"[127, 152, 149, 220, 153, 154, 156, 157, 115, 217, 216]","[1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,2000001299.745433
5,[83],[1],1,2000000000.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[90],[15],1,2000000000.0
9,[],[],1,0.0
