,customer,weight,round,length
0,"[76, 107, 39, 11, 12, 38, 23, 15, 114, 113, 36, 1, 2, 0, 52]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,9176.623404298998
1,"[134, 62, 61, 136, 87, 22, 88, 89, 86, 47, 97, 17, 20, 78]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,7500.9258292345985
2,"[71, 72, 73, 74, 10, 70, 90, 112, 111, 110, 109]","[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2]",0,4456.084068440501
3,"[24, 59, 19, 131, 129, 128, 35, 34, 33, 32, 49, 80, 21]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0,7146.942879701
4,"[69, 25, 51, 60, 81, 8, 98]","[6, 1, 2, 1, 1, 3, 1]",1,7024.317237828
5,[69],[15],1,635.910661568
6,"[98, 44]","[5, 10]",1,2178.501876455
7,[98],[15],1,861.891667206
8,"[92, 122, 44]","[2, 2, 11]",2,5846.305336608
9,[],[],2,0.0
10,[],[],2,0.0
11,"[28, 120, 96, 115, 93, 65, 95, 66, 123]","[2, 1, 2, 1, 2, 1, 1, 2, 2]",2,7142.180118003999
