,customer,weight,round,length
0,"[227, 76, 19, 91, 84, 131, 209, 88, 157, 132]","[1, 1, 1, 2, 1, 2, 2, 1, 2, 2]",0,3777.028074994
1,"[254, 255, 81, 185, 18, 66, 22, 23, 222, 188, 236, 153]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1]",0,4876.109397343999
2,"[125, 138, 281, 99, 63, 243, 110, 79, 121, 75]","[1, 1, 1, 1, 2, 2, 2, 1, 3, 1]",0,3885.128397328
3,"[61, 197, 274, 207, 70, 69, 170, 31, 172, 263, 33, 260]","[1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0,5302.012988475
4,"[230, 258, 257, 147, 148, 144, 28, 149, 181]","[1, 1, 2, 1, 1, 2, 1, 3, 3]",0,3805.6920686062995
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[112, 218, 202, 242, 171, 240, 217]","[1, 1, 1, 4, 6, 1, 1]",1,6168.372460423001
9,"[250, 211, 50, 203, 168, 216]","[2, 1, 1, 1, 1, 2]",1,5704.451060404001
