,customer,weight,round,length
0,"[102, 110, 111, 3, 0]","[4, 2, 4, 1, 4]",0,1823.5014209948001
1,"[139, 60, 18, 142, 59, 9, 1]","[2, 1, 1, 6, 1, 3, 1]",0,2696.9741854329995
2,"[101, 97, 98, 51, 137, 106, 12, 96, 44, 7, 5]","[4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,5161.219106408
3,"[2, 36]","[7, 8]",0,1866.801816694
4,"[118, 11, 61]","[2, 1, 12]",0,2487.643356258
5,[],[],1,0.0
6,"[15, 74, 58, 129, 24, 64, 21, 138, 22, 71, 89, 95]","[1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1]",1,7706.515567701002
7,[],[],1,0.0
8,"[27, 26, 14, 105, 76, 103, 9]","[1, 1, 6, 2, 1, 1, 2]",1,5112.727059932
9,"[46, 47, 45, 136, 20]","[2, 1, 2, 1, 1]",1,3720.112179669
