,customer,weight,round,length
0,"[58, 36, 39, 16, 38, 35, 50, 60, 86]","[1, 2, 5, 1, 1, 1, 1, 2, 1]",0,7973.79128235
1,"[57, 31, 71, 63, 40, 94, 45, 42, 46, 15]","[1, 2, 2, 2, 1, 2, 1, 2, 1, 1]",0,3810.75853452
2,"[61, 67, 62, 33, 32, 25, 85, 79, 4]","[1, 3, 1, 3, 3, 1, 1, 1, 1]",0,964.360827891
3,"[30, 74, 9, 3, 78, 51, 26, 14, 37]","[1, 3, 3, 1, 3, 1, 1, 1, 1]",0,1709.0542906649998
4,"[77, 24, 59, 64, 1, 44, 11, 49, 17]","[1, 1, 1, 2, 1, 1, 3, 1, 4]",0,2249.093698108
5,"[80, 43, 0, 69, 28, 84, 8, 73, 76, 18, 65]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1,4405.74139378
6,"[21, 90, 55, 81, 2, 10, 12, 66]","[1, 1, 1, 1, 2, 2, 1, 2]",1,1865.8107498269999
7,"[23, 89, 91, 6, 29, 75, 20, 5, 7]","[1, 2, 2, 1, 1, 2, 2, 3, 1]",1,2217.207452572
8,"[56, 13, 47, 93, 88, 70, 53, 34, 83]","[1, 1, 1, 3, 2, 1, 1, 1, 1]",1,3192.90726554
9,"[52, 72, 82, 87, 48, 68, 27, 92, 22, 41, 95, 19, 54]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,3727.7799251799997
