,BID
0,36135
1,36264
2,36268
3,36456
4,36480
5,36484
6,36540
7,36560
8,36585
9,36596
10,36600
11,36634
12,36640
13,36682
14,36687
15,36689
16,36712
17,36717
18,36721
19,36722
20,36736
21,36741
22,36758
23,36776
24,36785
25,36787
26,36789
27,36792
28,36799
29,36801
30,36816
31,36824
32,36827
33,36835
34,36855
35,36872
36,36873
37,36882
38,36896
39,36900
40,36904
41,36906
42,36907
43,36910
44,36915
45,36916
46,36926
47,36930
48,36931
49,36943
50,36950
51,36976
52,36978
53,36989
54,36990
55,37013
56,37014
57,37047
58,37056
59,37117
60,37357
61,37393
62,37410
63,37421
64,37454
65,37490
66,37501
67,37523
68,37540
69,37680
70,37693
71,37815
72,37907
73,38002
74,38759
75,38793
76,38818
77,38840
78,38950
79,38988
80,39080
81,39164
82,39168
83,39306
84,39308
