,customer,weight,round,length
0,"[236, 237, 152, 153, 260, 259, 31, 169, 170, 266, 133, 216, 182, 238, 168, 264, 190, 29, 33, 172, 263, 27, 160, 217, 159, 271, 22, 187, 188, 222, 23, 150, 66, 250, 213, 212, 50, 211, 203, 18, 185, 81, 85, 113, 112, 129, 253, 254, 4, 55, 255, 84, 131, 91, 178, 88, 209, 19, 76, 121, 75, 77, 251, 79, 110, 10, 62, 243, 63, 126, 125, 137, 138, 181, 28, 231, 166, 61, 235, 234, 257, 258, 230, 229, 227, 226, 232, 132, 38, 157, 92]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]",0,23573.2203316607
1,"[241, 242, 171, 202, 219, 218, 221, 176, 240, 177, 71, 208, 70, 69, 207, 196, 275, 274, 57, 198, 197, 147, 148, 174, 141, 142, 163, 200, 146, 144, 145, 214, 279, 49, 13, 99, 281, 46, 149, 122]","[2, 4, 6, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 3, 3]",1,15049.715809791402
