,customer,weight,round,length
0,"[239, 157, 209, 122, 123, 49, 159, 160, 125, 121, 120, 75]","[1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,16804.3239661267
1,"[77, 76, 204, 206, 23, 205, 203, 263, 73]","[2, 3, 1, 2, 1, 1, 2, 1, 2]",0,13230.072103270002
2,"[161, 162, 27, 133, 124, 134, 265, 132, 30]","[2, 2, 1, 1, 1, 1, 2, 3, 2]",0,5240.629165372399
3,"[189, 191, 197, 198, 190, 192, 70, 231, 44, 45, 43]","[2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1]",1,16743.260983026004
4,"[202, 116, 232, 150, 260, 259, 233, 153, 152, 68, 67, 230, 19, 20]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,15816.119944221999
5,"[139, 6, 7, 23, 46, 262, 261, 114, 115, 71, 74, 72, 201]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",1,31403.3162995907
6,"[196, 107, 106, 257, 69, 34, 219, 247, 245, 176, 248, 174]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",2,23622.576202699798
7,"[63, 66, 84, 83, 118, 41, 140, 177, 142, 226, 59, 221, 37]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,27704.0002145136
8,"[65, 64, 181, 182, 227, 186, 185, 188, 187]","[2, 2, 3, 1, 1, 1, 2, 2, 1]",2,25976.386714934004
9,[],[],3,0.0
10,[],[],3,0.0
11,[227],[4],3,24606.7557296
