,customer,weight,round,length
0,"[69, 68, 20, 21, 61, 62, 55, 66, 65, 64, 5, 96, 135, 126, 127, 128, 3, 54, 110, 125, 51, 129, 97, 98, 83, 87, 15, 18, 17, 136, 102, 143, 84, 132, 152, 157, 13, 116, 8, 137, 138, 117, 139, 156, 155, 10, 120, 113, 9, 119, 11, 12, 153, 154, 78, 79, 108, 95, 81, 133, 159, 80, 30, 14, 16, 147, 146, 76, 40, 91, 74, 75, 73, 46, 47, 93, 90, 103, 49, 48, 25, 28, 34, 35, 39, 57, 70, 71, 121, 109, 72, 105, 106, 26, 24]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2]",0,15718.3514068672
1,"[122, 22]","[2, 1]",1,4587.712934560001
