,customer,weight,round,length
0,"[85, 127, 27, 28, 145, 105, 125, 79, 141, 101]","[1, 2, 3, 1, 1, 3, 1, 1, 1, 1]",0,3851.672076486
1,"[120, 121, 122, 9, 10, 5, 4, 41]","[1, 4, 2, 1, 2, 2, 1, 2]",0,4151.683372083
2,"[126, 40, 3, 8, 169, 119, 7, 1]","[3, 3, 1, 1, 1, 2, 2, 2]",1,3534.001195613
3,"[13, 14, 144, 143, 123, 55, 81, 26, 101, 100]","[2, 2, 1, 1, 1, 1, 1, 3, 1, 2]",1,3036.994006886
4,"[42, 109, 15, 112, 134, 118, 46, 32, 33, 25, 12]","[2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1]",2,3722.0317750120003
5,"[128, 139, 142, 124, 91, 29, 93, 151, 53, 99]","[2, 1, 1, 2, 1, 1, 1, 2, 2, 2]",2,3783.564269121
6,"[157, 156, 158, 17, 18, 154, 16, 20, 95, 21, 19, 110, 106, 107, 108]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,3760.8944553044003
7,"[155, 133, 96, 45, 63, 66, 137, 67]","[3, 1, 1, 4, 1, 3, 1, 1]",3,3540.4731750570004
8,"[23, 24, 37]","[2, 1, 4]",4,2751.3284997776
9,"[132, 60, 130, 64, 47, 65, 137, 136, 34, 69]","[1, 1, 1, 1, 1, 1, 4, 1, 1, 2]",4,3711.0444174721
