,customer,weight,round,length
0,"[48, 50, 26, 30, 44]","[1, 1, 8, 4, 1]",0,2324.8520524565
1,"[47, 90, 85, 51]","[1, 4, 6, 4]",0,464.3050868837
2,"[61, 45, 85]","[6, 1, 8]",1,708.176186728
3,"[62, 60]","[13, 2]",1,693.719997399
4,"[76, 22, 25, 57, 64, 65, 17, 9, 59]","[1, 1, 1, 2, 1, 1, 1, 2, 5]",2,5693.8959985970005
5,"[11, 10, 16, 7, 24, 8, 15, 60]","[1, 1, 5, 1, 1, 1, 1, 4]",2,1406.2832616444
6,"[2, 33, 1, 38, 27, 40, 39]","[3, 2, 4, 1, 2, 2, 1]",3,5381.169502619999
7,"[14, 81, 56, 54, 80, 19, 41, 3]","[5, 2, 1, 1, 2, 2, 1, 1]",3,6704.451117056001
8,"[37, 23, 72, 0, 1, 18]","[1, 1, 1, 4, 6, 1]",4,7015.180551820999
9,"[12, 28, 88, 75, 87, 49, 86, 70, 69, 68, 43, 31, 78]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",4,6574.4821799149995
