,customer,weight,round,length
0,"[84, 87, 57, 138]","[1, 1, 11, 2]",0,1598.7647716780002
1,"[3, 4, 57, 104, 85]","[1, 2, 9, 2, 1]",0,1624.94139826
2,"[100, 98, 76, 43, 56, 59, 29, 109]","[1, 1, 1, 3, 3, 1, 2, 3]",0,4063.417059152
3,"[112, 115, 110, 154, 120, 119, 27]","[1, 1, 8, 1, 1, 1, 2]",0,2911.4274147270003
4,"[78, 81, 80, 13, 142, 159, 160]","[1, 2, 1, 2, 3, 3, 3]",0,3662.3553569279998
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[155, 121, 122, 146, 41, 139, 45, 26, 75, 140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,5924.6809917069995
