,customer,weight,round,length
0,"[132, 131, 34, 33, 20, 178, 133, 152, 137, 163, 171, 16, 125]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,5385.949932764001
1,[57],[15],0,4946.05527182
2,"[87, 57, 104, 138, 159, 29]","[1, 5, 2, 2, 3, 2]",0,6963.720875624
3,"[70, 0, 82, 26, 75, 43, 56, 140, 99, 103]","[1, 1, 1, 1, 1, 3, 3, 2, 1, 1]",0,4557.763418135
4,"[144, 155, 120, 119, 81, 112, 78, 142, 109, 59]","[1, 1, 1, 1, 2, 1, 1, 3, 3, 1]",0,7288.377156731
5,[],[],1,0.0
6,[],[],1,0.0
7,[115],[1],1,4223.61992346
8,[],[],1,0.0
9,[],[],1,0.0
