,customer,weight,round,length
0,"[48, 211, 49, 50, 290, 160, 159, 158, 304, 153, 104, 29, 28, 114]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,19637.074166163202
1,"[68, 70, 194, 227, 64, 232, 229, 145, 120, 10, 124]","[1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1]",0,23410.316426215995
2,"[222, 108, 110, 61, 62, 107, 63, 308, 60, 293, 294, 291, 154]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",0,19118.2868062897
3,"[228, 67, 268, 267, 260, 259, 263, 265, 12]","[3, 1, 1, 2, 1, 1, 1, 2, 3]",1,2978.8134796209997
4,"[273, 7, 296, 295, 9, 11, 147, 129, 306, 101, 102, 130]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1]",1,4219.5752189281
5,"[137, 15, 16, 142, 302, 46, 148, 143, 266, 256, 93, 138]","[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1]",1,1831.6331872157002
6,"[286, 96, 170, 52, 53, 51, 213, 239, 240, 241]","[1, 1, 3, 2, 2, 2, 1, 1, 1, 1]",2,3675.7857713982994
7,"[282, 277, 190, 192, 73, 78, 283, 196, 235, 236, 25, 14, 274]","[2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",2,3383.9319053370004
8,"[88, 90, 141, 238, 98, 97, 34, 95, 151, 23, 22]","[1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1]",2,3997.7592767190995
9,"[31, 193, 288, 289, 298, 297, 168, 166, 214]","[3, 1, 2, 2, 1, 1, 2, 1, 2]",3,5504.728792165999
10,"[169, 217, 113, 35, 162, 57, 165, 164]","[1, 1, 5, 3, 1, 2, 1, 1]",3,3865.3415409246004
11,"[281, 278, 279, 87, 280, 79, 19, 197, 208, 207, 195, 44]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2]",3,3557.3432400758
12,"[209, 220, 219, 246, 309, 312, 310, 210, 80, 285, 206, 19]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",4,3996.4325634455995
13,"[299, 20, 199, 198]","[2, 2, 2, 5]",4,3418.819590944
14,"[209, 249, 252, 251, 65, 39, 174, 314, 55]","[3, 1, 2, 1, 2, 1, 1, 2, 1]",4,6995.277143257001
