,customer,weight,round,length
0,"[98, 99, 140, 75, 26, 139, 43, 56, 76, 100]","[1, 1, 2, 1, 1, 1, 3, 3, 1, 1]",0,3107.0311864755995
1,"[29, 80, 59, 45, 2, 82, 5, 0, 102, 135, 144, 18, 34]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,7402.580983640001
2,"[103, 131, 33, 37, 22, 27, 13, 142, 109]","[1, 2, 1, 1, 2, 2, 2, 1, 3]",2,6630.430828592999
3,"[142, 85, 78, 81, 41, 19, 132, 164]","[2, 1, 1, 2, 1, 2, 1, 5]",3,6354.431610386999
4,"[168, 20, 178, 122, 146, 119, 112, 84, 3, 160, 159]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",4,7765.9842183460005
5,"[70, 125, 83, 130, 21, 133, 177, 155, 120, 154, 138]","[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2]",5,8643.283872449
6,"[129, 121, 87, 57]","[1, 1, 1, 12]",6,6927.170322168
7,"[136, 151, 110, 57]","[1, 1, 5, 8]",7,6680.167171593
8,"[4, 104, 115, 110, 152, 137, 134, 163, 16, 171, 42]","[2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1]",8,10253.603999707
9,"[171, 31, 32]","[1, 1, 1]",9,4251.081101305001
