,customer,weight,round,length
0,"[48, 47, 90, 85, 51, 44]","[1, 1, 4, 4, 4, 1]",0,512.2745760729
1,"[85, 61]","[10, 5]",1,535.321788467
2,"[61, 45, 62]","[1, 1, 13]",2,679.886567104
3,"[9, 15, 8, 60, 59]","[2, 1, 1, 6, 5]",3,1232.2150279807
4,"[17, 11, 10, 16, 14, 7, 24]","[1, 1, 1, 5, 5, 1, 1]",4,1250.8103267044003
5,"[30, 26, 50, 22, 76]","[4, 8, 1, 1, 1]",5,2990.46484167
6,"[39, 41, 3, 33, 19, 64, 81, 56, 57, 65, 25]","[1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1]",6,6576.1300134509
7,"[2, 1, 38, 27, 40, 80, 54]","[3, 4, 1, 2, 2, 2, 1]",7,6836.321290995
8,"[18, 1, 72, 23, 37, 75, 88, 28, 12, 78]","[1, 6, 1, 1, 1, 1, 1, 1, 1, 1]",8,7738.378228806799
9,"[0, 70, 87, 49, 86, 69, 68, 43, 31]","[4, 1, 1, 1, 1, 1, 3, 1, 1]",9,6777.7554439204005
