,customer,weight,round,length
0,"[146, 43, 96, 97, 111, 1, 2, 41, 55, 131, 132, 99]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1]",0,3589.0320574169996
1,"[175, 173, 46, 149, 150, 103, 128, 100, 105, 101]","[2, 4, 1, 1, 1, 2, 1, 1, 1, 1]",0,2368.8480383251
2,"[74, 73, 113, 52, 114, 70, 61, 60, 69, 58, 177, 147]","[1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,4088.501512474
3,"[65, 53, 126, 119, 67, 104, 144, 145, 68]","[1, 1, 1, 1, 2, 1, 2, 3, 3]",0,2973.1641647079996
4,"[15, 141, 83, 117, 125, 182, 162, 23, 161, 29, 94]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1]",1,10740.853136505999
5,"[30, 158, 38, 85, 62, 86, 71, 87, 115, 34, 31, 51]","[1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1]",1,8721.258809312998
6,"[143, 107, 3, 4, 6, 137, 121, 54]","[3, 4, 3, 1, 1, 1, 1, 1]",1,13553.932543676001
7,[57],[15],1,8729.13493398
8,[],[],2,0.0
9,[],[],2,0.0
10,[5],[1],2,10388.59014704
11,[],[],2,0.0
