,BID
0,24838
1,25194
2,27478
3,27488
4,27529
5,27702
6,27829
7,27890
8,27939
9,28002
10,28087
11,28564
12,28573
13,28802
14,28930
15,29026
16,29056
17,29091
18,29136
19,29137
20,29212
21,29237
22,29255
23,29264
24,29283
25,29301
26,29320
27,29349
28,29355
29,29387
30,29390
31,29429
32,29450
33,29457
34,29467
35,29475
36,29477
37,29487
38,29497
39,29529
40,29561
41,29570
42,29597
43,29613
44,29636
45,29641
46,29643
47,29684
48,29694
49,29699
50,29723
51,29744
52,29780
53,29795
54,29872
55,29898
56,29980
57,30003
58,30020
59,30067
60,30069
61,30075
62,30125
63,30151
64,30204
65,30208
66,30230
67,30240
68,30259
69,30270
70,30276
71,30340
72,30377
73,30493
74,30503
75,30513
76,30569
77,30635
78,30733
79,30754
80,30797
81,30864
82,30870
83,30906
84,30984
85,31126
86,31158
87,31671
88,31797
89,31848
90,32061
91,32116
92,32220
93,32228
94,32240
95,32304
96,32333
97,32335
98,32361
99,32383
100,32413
101,32426
102,32446
103,32488
104,32498
105,32517
106,32541
107,32565
108,32580
109,32589
110,32619
111,32656
112,32685
113,32730
114,32731
115,32797
116,32807
117,32863
118,32882
119,32892
120,32896
121,32941
122,33008
123,33064
124,33069
125,33075
126,33156
127,33167
128,33179
129,33184
130,33225
131,33633
132,34108
133,34252
134,34402
