,BID
0,30881
1,31058
2,31081
3,31131
4,31153
5,31300
6,31399
7,31435
8,31454
9,31523
10,31547
11,31575
12,31594
13,31608
14,31610
15,31611
16,31623
17,31654
18,31661
19,31664
20,31669
21,31675
22,31679
23,31688
24,31689
25,31691
26,31703
27,31708
28,31712
29,31716
30,31717
31,31721
32,31734
33,31740
34,31749
35,31752
36,31754
37,31756
38,31766
39,31790
40,31807
41,31825
42,31835
43,31851
44,31852
45,31871
46,31879
47,31921
48,31976
49,31984
50,31985
51,31995
52,32001
53,32002
54,32006
55,32063
56,32076
57,32086
58,32093
59,32096
60,32100
61,32103
62,32105
63,32111
64,32207
65,32209
66,32232
67,32272
68,32279
69,32289
70,32291
71,32301
72,32307
73,32314
74,32320
75,32325
76,32354
77,32360
78,32386
79,32404
80,32432
81,32442
82,32450
83,32453
84,32463
85,32471
86,32477
87,32478
88,32533
89,32546
90,32564
91,32648
92,32671
93,32682
94,32728
95,32745
96,32806
97,32820
98,32844
99,32857
100,32870
101,32907
102,33042
103,33043
104,33058
105,33229
106,33234
107,33248
108,33256
109,33263
110,33307
111,33394
112,33503
113,33613
114,33628
115,33632
116,33650
