,customer,weight,round,length
0,"[25, 26, 19, 51, 53, 98, 84, 96, 18]","[1, 2, 1, 3, 1, 1, 1, 4, 1]",0,2779.6522566580006
1,"[91, 90, 31, 32, 93, 95, 2, 94, 1, 13, 12, 23, 22, 15]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,3515.1192203122996
2,"[68, 41, 47, 45, 44, 17, 61, 49, 62, 63, 48, 69, 65]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,2052.912960911
3,"[59, 34, 29, 72, 37, 28, 83, 80, 81, 67, 87]","[1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2]",0,3176.6993806338
4,"[76, 75, 54, 30, 56, 0, 5, 55, 4, 58]","[1, 3, 1, 2, 1, 2, 1, 1, 1, 2]",0,2157.0266063717995
5,[],[],1,0.0
6,[],[],1,0.0
7,[36],[1],1,2311.21793364
8,[],[],1,0.0
9,[],[],1,0.0
