,customer,weight,round,length
0,"[148, 48, 34, 37, 131, 95, 96, 17, 19, 116, 127, 118, 97]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,3665.4590829260005
1,"[57, 49, 126, 31, 119, 73, 136, 155, 135, 59]","[1, 1, 1, 1, 1, 1, 6, 1, 1, 1]",0,2811.183145483
2,"[103, 122, 123, 13, 56, 25, 125, 124, 14, 129, 15, 78, 98]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",0,2173.5129312332
3,"[153, 154, 23, 80, 38, 33, 94, 61, 71, 22, 83, 82, 101]","[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0,2387.652135357
4,"[55, 12, 11, 10, 9, 70, 100, 99, 69, 139, 81, 107, 108, 152, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2042.682672509
5,"[138, 67, 112, 66, 113, 114, 111, 52, 142]","[2, 1, 1, 1, 1, 1, 1, 3, 3]",1,1962.697336106
6,[],[],1,0.0
7,"[109, 121, 120, 143, 144, 75, 76, 77]","[1, 1, 6, 2, 1, 2, 1, 1]",1,1397.3369191217
8,"[110, 104, 130]","[1, 1, 1]",1,973.627840279
9,"[141, 84, 90, 40, 26, 64, 7, 92, 91, 147, 30, 27, 51]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",1,3441.646060403
