,customer,weight,round,length
0,[8],[15],0,2000000000.0
1,"[100, 84, 29, 76, 77, 110, 61, 92, 38, 23]","[1, 1, 2, 1, 1, 3, 1, 1, 2, 2]",0,2000003222.8809154
2,"[69, 97, 79, 44, 7, 8, 11]","[1, 1, 1, 1, 1, 2, 8]",0,2000002189.1249557
3,[11],[15],1,2000000000.0
4,[11],[15],1,2000000000.0
5,[11],[15],1,2000000000.0
6,[11],[15],2,2000000000.0
7,[11],[15],2,2000000000.0
8,[11],[15],2,2000000000.0
9,[],[],3,0.0
10,[],[],3,0.0
11,"[47, 22, 46, 116, 35, 111, 71, 70, 11]","[1, 1, 1, 1, 1, 3, 1, 1, 5]",3,2000003189.607319
