,BID
0,19559
1,19747
2,19748
3,19768
4,19854
5,19873
6,19879
7,19989
8,20048
9,20162
10,20256
11,20725
12,20756
13,20757
14,20786
15,20813
16,20816
17,20818
18,20866
19,20908
20,20912
21,20917
22,20923
23,20967
24,20991
25,21008
26,21017
27,21019
28,21061
29,21063
30,21065
31,21078
32,21084
33,21098
34,21104
35,21109
36,21125
37,21145
38,21156
39,21157
40,21158
41,21180
42,21187
43,21192
44,21200
45,21218
46,21231
47,21236
48,21259
49,21262
50,21275
51,21282
52,21288
53,21289
54,21318
55,21325
56,21331
57,21356
58,21361
59,21369
60,21372
61,21374
62,21384
63,21396
64,21402
65,21412
66,21427
67,21428
68,21429
69,21433
70,21434
71,21445
72,21450
73,21453
74,21459
75,21469
76,21474
77,21500
78,21503
79,21508
80,21514
81,21516
82,21521
83,21524
84,21550
85,21561
86,21575
87,21577
88,21584
89,21590
90,21593
91,21636
92,21645
93,21648
94,21650
95,21656
96,21660
97,21675
98,21676
99,21702
100,21714
101,21732
102,21760
103,21761
104,21763
105,21785
106,21852
107,21888
108,21964
109,21977
110,22022
111,22042
112,22092
113,22114
114,22163
115,22190
116,22203
117,22366
