,customer,weight,round,length
0,"[80, 78, 125, 62, 2, 3, 33, 130, 100]","[2, 1, 1, 1, 1, 1, 1, 1, 6]",0,3793.527983198
1,"[40, 105, 5, 8, 7, 137, 136, 135, 10, 140, 29, 30, 57, 20, 17]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,5181.716898077
2,"[89, 88, 84, 16, 92, 91, 121, 120, 37]","[1, 1, 1, 3, 3, 2, 2, 1, 1]",0,2578.5896060773002
3,"[67, 12, 90, 64, 85, 126, 127, 65, 47, 86, 19]","[4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,3353.3137639346005
4,"[133, 109, 13, 38, 118, 48, 144, 14]","[1, 1, 1, 5, 1, 1, 2, 3]",0,3917.1118356480006
5,"[139, 111, 110, 142, 41, 51]","[1, 1, 2, 1, 1, 4]",1,5678.405978776
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
