,customer,weight,round,length
0,"[91, 32, 146, 71, 49, 44, 56, 51, 67, 66, 65]","[1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2]",0,1970.7644745625998
1,"[75, 21, 37, 61, 4, 62, 63, 64]","[2, 1, 1, 2, 1, 1, 5, 2]",0,1186.2629423408
2,"[6, 154, 157, 156, 155, 137, 95, 96, 30, 97]","[1, 2, 1, 1, 2, 2, 1, 2, 1, 2]",0,1844.416587947
3,"[60, 47, 48, 70, 69, 148, 13, 126, 121, 123]","[2, 1, 2, 1, 1, 1, 2, 2, 2, 1]",0,1736.4814048875
4,"[98, 103, 9, 124, 10, 11, 94, 12, 90, 93]","[1, 4, 2, 2, 1, 1, 1, 1, 1, 1]",0,1502.5120006019
5,"[72, 38, 39, 40, 46, 49, 50, 83, 127]","[1, 1, 1, 3, 2, 1, 1, 2, 3]",1,3512.9976569822
6,[],[],1,0.0
7,[],[],1,0.0
8,"[136, 129, 101, 133, 132, 100, 104, 82, 105, 18, 152, 106, 125, 128]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,3924.574274036
9,"[14, 58, 147, 143, 8]","[3, 2, 1, 1, 1]",1,2114.0173756577
