,customer,weight,round,length
0,"[56, 59, 142, 109, 29, 80, 13, 27]","[3, 1, 1, 3, 2, 1, 2, 2]",0,5115.362487739
1,"[98, 99, 102, 103, 135, 131, 18, 33, 34, 22, 37, 144, 100]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",0,4722.5323530246005
2,"[140, 139, 75, 26, 82, 5, 0, 2, 45, 43, 76]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1]",0,3968.800093496
3,"[164, 125, 168, 70, 83, 130, 21, 132]","[5, 1, 1, 1, 2, 2, 2, 1]",1,5160.735327438001
4,"[112, 78, 85, 3, 84, 138, 160, 159, 142]","[1, 1, 1, 1, 1, 2, 3, 3, 2]",1,5335.651732075001
5,"[81, 119, 154, 120, 155, 41, 146, 122, 19, 178, 177, 133, 20]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,5646.31786391
6,"[115, 110, 121, 151, 152, 136, 137, 134]","[1, 8, 1, 1, 1, 1, 1, 1]",2,6216.5999428489995
7,"[129, 16, 163, 171, 42, 4, 104, 57, 87]","[1, 1, 1, 1, 1, 2, 2, 5, 1]",2,8258.771358519
8,[57],[15],2,2883.82257046
9,"[171, 31, 32]","[1, 1, 1]",3,4251.081101305001
10,[],[],3,0.0
11,[],[],3,0.0
