,BID
0,5277
1,5311
2,5428
3,5457
4,5486
5,5489
6,5494
7,5498
8,5499
9,5501
10,5505
11,5511
12,5515
13,5517
14,5518
15,5522
16,5528
17,5529
18,5540
19,5546
20,5548
21,5564
22,5572
23,5576
24,5593
25,5601
26,5610
27,5616
28,5617
29,5633
30,5654
31,5664
32,5666
33,5677
34,5678
35,5682
36,5722
37,5723
38,5724
39,5744
40,5753
41,5759
42,5763
43,5770
44,5772
45,5780
46,5781
47,5789
48,5791
49,5803
50,5808
51,5809
52,5816
53,5817
54,5824
55,5839
56,5849
57,5852
58,5853
59,5857
60,5860
61,5865
62,5869
63,5874
64,5876
65,5881
66,5889
67,5894
68,5898
69,5902
70,5915
71,5917
72,5924
73,5933
74,5950
75,6001
76,6008
77,6034
78,6038
79,6050
80,6055
81,6059
82,6092
83,6093
84,6101
85,6107
86,6110
87,6124
88,6129
89,6133
90,6143
91,6144
92,6149
93,6162
94,6165
95,6168
96,6169
97,6176
98,6183
99,6187
100,6190
101,6197
102,6201
103,6202
104,6205
105,6206
106,6217
107,6219
108,6223
109,6224
110,6225
111,6226
112,6230
113,6234
114,6236
115,6241
116,6246
117,6250
118,6251
119,6252
120,6253
121,6254
122,6260
123,6266
124,6267
125,6268
126,6269
127,6271
128,6274
129,6279
130,6280
131,6283
132,6285
133,6287
134,6289
135,6291
136,6292
137,6296
138,6297
139,6298
140,6302
141,6310
142,6311
143,6312
144,6324
145,6327
146,6332
147,6334
148,6338
149,6343
150,6344
151,6345
152,6346
153,6347
154,6351
155,6354
156,6355
157,6356
158,6359
159,6360
160,6362
161,6364
162,6365
163,6367
164,6368
165,6371
166,6372
167,6379
168,6381
169,6388
170,6398
171,6405
172,6409
173,6410
174,6414
175,6422
176,6425
177,6427
178,6429
179,6430
180,6435
181,6436
182,6450
183,6455
184,6457
185,6467
186,6472
187,6477
188,6485
189,6490
190,6511
191,6523
192,6524
193,6526
194,6529
195,6532
196,6539
197,6540
198,6546
199,6551
200,6553
201,6564
202,6569
203,6578
204,6581
205,6585
206,6587
207,6589
208,6603
209,6608
210,6613
211,6622
212,6628
213,6629
214,6633
215,6635
216,6643
217,6645
218,6655
219,6657
220,6660
221,6674
222,6680
223,6681
224,6682
225,6687
226,6694
227,6695
228,6697
229,6705
230,6710
231,6718
232,6723
233,6724
234,6735
235,6736
236,6744
237,6745
238,6750
239,6753
240,6760
241,6761
242,6764
243,6769
244,6772
245,6773
246,6775
247,6777
248,6779
249,6780
250,6781
251,6791
252,6806
253,6807
254,6808
255,6810
256,6811
257,6817
258,6822
259,6825
260,6827
261,6843
262,6848
263,6851
264,6852
265,6855
266,6858
267,6861
268,6865
269,6867
270,6881
271,6883
272,6890
273,6892
274,6895
275,6908
276,6912
277,6916
278,6920
279,6923
280,6929
281,6933
282,6938
283,6940
284,6942
285,6949
286,6952
287,6956
288,6962
289,6963
290,6964
291,6975
292,6977
293,6981
294,6993
295,7011
296,7012
297,7016
298,7039
299,7042
300,7044
301,7047
302,7050
303,7052
304,7056
305,7061
306,7078
307,7082
308,7087
309,7094
310,7098
311,7101
312,7103
313,7105
314,7108
315,7109
316,7114
317,7119
318,7124
319,7127
320,7136
321,7137
322,7141
323,7145
324,7153
325,7169
326,7177
327,7185
328,7193
329,7197
330,7200
331,7202
332,7203
333,7209
334,7211
335,7214
336,7223
337,7227
338,7235
339,7236
340,7238
341,7243
342,7247
343,7253
344,7261
345,7263
346,7265
347,7270
348,7276
349,7279
350,7280
351,7304
352,7306
353,7319
354,7330
355,7344
356,7354
357,7378
358,7401
359,7418
360,7419
361,7423
362,7426
363,7430
364,7438
365,7446
366,7450
367,7451
368,7456
369,7466
370,7468
371,7470
372,7480
373,7487
374,7489
375,7492
376,7494
377,7497
378,7500
379,7509
380,7510
381,7551
382,7558
383,7561
384,7573
385,7578
386,7584
387,7586
388,7592
389,7597
390,7628
391,7630
392,7638
393,7640
394,7648
395,7653
396,7660
397,7673
398,7674
399,7681
400,7685
401,7698
402,7707
403,7713
404,7720
405,7722
406,7731
407,7739
408,7744
409,7758
410,7759
411,7760
412,7763
413,7764
414,7777
415,7781
416,7786
417,7791
418,7799
419,7801
420,7809
421,7815
422,7819
423,7820
424,7829
425,7847
426,7854
427,7863
428,7872
429,7880
430,7885
431,7889
432,7891
433,7904
434,7922
435,7933
436,7941
437,7958
438,7972
439,7973
440,7974
441,7991
442,7995
443,7998
444,8007
445,8021
446,8023
447,8065
448,8075
449,8115
450,8118
451,8120
452,8152
453,8209
454,8230
455,8246
456,8262
457,8276
458,8293
459,8305
460,8316
461,8327
462,8334
463,8345
464,8352
465,8394
466,8404
