,CID
0,507
1,1046
2,1047
3,1638
4,1705
5,4136
6,10642
7,10643
8,10789
9,10790
10,11110
11,11111
12,11206
13,11207
14,11209
15,11909
16,12014
17,12015
18,12282
19,12283
20,12284
21,12285
22,12286
23,12287
24,17695
25,17696
26,17697
27,17698
28,17699
29,17700
30,17701
31,17702
32,17703
33,17707
34,17717
35,17721
36,17722
37,17723
38,17724
39,17725
40,17726
41,17727
42,17729
43,18743
44,18932
45,18933
46,19393
47,24065
48,24460
49,24461
50,24462
51,24466
52,24467
53,24468
54,25602
55,25603
56,25606
57,25607
58,25608
59,25609
60,25926
61,26441
62,30245
63,30246
64,30247
65,30248
66,30249
67,32244
68,32755
69,32756
70,32757
71,32758
72,32906
73,32907
74,32908
75,33282
76,33283
77,33284
78,33350
79,33673
80,33674
81,37798
82,39312
83,39313
84,39390
85,40157
86,40158
87,40323
88,40408
89,40413
90,40414
91,40415
92,40416
93,40716
94,40717
95,46344
96,46345
97,46788
98,46789
99,46790
100,46791
101,47320
102,48074
103,48402
104,48406
105,54733
106,54900
107,54901
108,55129
109,55324
110,55351
111,59910
112,59911
113,60166
114,60268
115,60269
116,60270
117,60271
118,60272
119,60274
120,60276
121,60277
122,60278
123,60279
124,60280
125,60685
126,61116
127,61298
128,61630
129,61833
