,BID
0,12333
1,12509
2,12520
3,12523
4,12544
5,12554
6,12573
7,12606
8,12629
9,12647
10,12686
11,12692
12,12712
13,12713
14,12728
15,12741
16,12746
17,12765
18,12769
19,12782
20,12792
21,12797
22,12804
23,12820
24,12851
25,12872
26,12891
27,12892
28,12914
29,12948
30,12954
31,12973
32,12979
33,12982
34,12993
35,13021
36,13039
37,13041
38,13061
39,13062
40,13090
41,13097
42,13101
43,13117
44,13122
45,13129
46,13138
47,13151
48,13162
49,13170
50,13175
51,13182
52,13205
53,13208
54,13218
55,13225
56,13231
57,13243
58,13256
59,13265
60,13275
61,13292
62,13298
63,13314
64,13315
65,13316
66,13357
67,13366
68,13370
69,13377
70,13378
71,13389
72,13394
73,13409
74,13411
75,13423
76,13434
77,13436
78,13438
79,13458
80,13486
81,13499
82,13515
83,13528
84,13534
85,13543
86,13547
87,13556
88,13563
89,13569
90,13574
91,13582
92,13585
93,13586
94,13588
95,13590
96,13591
97,13592
98,13595
99,13596
100,13607
101,13610
102,13612
103,13614
104,13619
105,13623
106,13624
107,13627
108,13628
109,13630
110,13633
111,13649
112,13654
113,13660
114,13666
115,13670
116,13671
117,13681
118,13684
119,13707
120,13717
121,13727
122,13737
123,13774
124,13784
125,13790
126,13813
127,13857
128,13888
129,13905
130,13915
131,13930
132,13942
133,13949
134,13953
135,13962
136,13970
137,13984
138,13996
139,14008
140,14029
141,14033
142,14040
143,14088
144,14094
145,14119
146,14143
147,14160
148,14163
149,14170
150,14181
151,14192
152,14207
153,14213
154,14223
155,14237
156,14242
157,14257
158,14311
159,14315
160,14327
161,14329
162,14345
163,14348
164,14408
165,14438
166,14445
167,14511
168,14512
169,14531
170,14536
171,14548
172,14567
173,14575
174,14613
175,14637
176,14648
177,14663
178,14669
179,14729
180,14734
181,14736
182,14741
183,14743
184,14744
185,14784
186,14785
187,14795
188,14808
189,14837
190,14857
191,14898
192,14899
193,14906
194,14909
195,14916
196,14921
197,14923
198,14935
199,14941
200,14948
201,14954
202,14960
203,14970
204,14990
205,14991
206,15014
207,15017
208,15048
209,15056
210,15062
211,15071
212,15076
213,15106
214,15107
215,15117
216,15172
217,15267
218,15294
219,15317
220,15333
221,15363
222,15417
223,15466
224,15548
225,15683
226,15935
227,16056
228,16101
229,16112
230,16137
231,16161
232,16172
233,16220
234,16236
235,16261
236,16265
237,16353
238,16494
239,16505
240,16515
241,16534
242,16562
243,16573
244,16583
245,16598
246,16620
247,16622
248,16624
249,16660
250,16694
251,16695
252,16705
253,16725
254,16758
255,16791
256,16806
257,16830
258,16843
259,16887
260,16938
261,16943
262,17021
263,17093
264,17149
265,17406
266,17421
267,17490
268,17613
269,17616
270,17623
271,17624
272,17643
273,17649
274,17667
275,17675
276,17699
277,17707
278,17712
279,17714
280,17742
281,17748
282,17768
283,17770
284,17800
285,17804
286,17852
287,17868
288,17874
289,17880
290,17884
291,17962
292,18014
293,18303
294,18366
295,18478
296,18603
297,18612
298,18621
299,18655
300,18686
301,18693
302,18698
303,18718
304,18737
305,18744
306,18755
307,18784
308,18791
309,18830
310,18894
311,18954
312,18995
313,19069
314,19077
315,19096
316,19101
317,19205
318,19235
319,19249
320,19272
321,19279
322,19294
323,19303
324,19414
325,19890
