,CID
0,1354
1,4506
2,4509
3,4510
4,4511
5,4512
6,4513
7,4514
8,4515
9,4516
10,4517
11,4518
12,4732
13,4733
14,4734
15,4736
16,5007
17,5703
18,5704
19,5705
20,5706
21,5707
22,5709
23,5710
24,5720
25,5721
26,5722
27,5723
28,5725
29,5726
30,6002
31,6003
32,6004
33,6005
34,6006
35,6007
36,6008
37,6009
38,6010
39,6011
40,6012
41,6060
42,6061
43,6071
44,6072
45,6073
46,6074
47,6076
48,6077
49,6078
50,6079
51,6082
52,6083
53,6084
54,6207
55,6208
56,6209
57,6210
58,6532
59,6533
60,6534
61,6535
62,6537
63,6538
64,6862
65,6863
66,6864
67,6865
68,6866
69,6875
70,6876
71,7278
72,7279
73,7280
74,7281
75,7405
76,7406
77,7407
78,7408
79,7409
80,8241
81,8242
82,8243
83,8244
84,8247
85,8248
86,8553
87,8554
88,8555
89,8556
90,8557
91,8701
92,8702
93,8703
94,8704
95,8705
96,10587
97,10590
98,10591
99,10592
100,10593
101,10594
102,10595
103,10596
104,11836
105,11837
106,17534
107,17535
108,17536
109,17537
110,17538
111,17540
112,17541
113,18887
114,18890
115,18891
116,18892
117,18893
118,18894
119,24339
120,24342
121,24343
122,24344
123,24345
124,24346
125,24347
126,25772
127,25773
128,25774
129,25806
130,25807
131,31706
132,31709
133,31710
134,31711
135,31712
136,31713
137,32892
138,32893
139,39209
140,39212
141,39213
142,39214
143,39215
144,40291
145,40292
146,46452
147,46454
148,46456
149,46457
150,46458
151,46459
152,46460
153,46461
154,46462
155,46664
156,46670
157,46671
158,46672
159,46673
160,46674
161,46675
162,46676
163,46690
164,46691
165,46692
166,46693
167,46694
168,46695
169,46697
170,46698
171,46699
172,46700
173,46719
174,46728
175,46729
176,46730
177,47975
178,47976
179,47977
180,53662
181,53665
182,53666
183,53667
184,53668
185,53669
186,53675
187,53681
188,53682
189,53683
190,53684
191,53685
192,54871
193,54872
194,54873
195,54874
196,54904
197,60194
198,60197
199,60199
200,60200
201,61275
202,61276
