,customer,weight,round,length
0,"[50, 48, 41, 58, 57, 14, 114, 13, 98, 99, 100, 130]","[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",0,3056.5805305718
1,"[80, 90, 89, 128, 87, 91, 121, 105, 8]","[2, 2, 1, 3, 3, 1, 1, 1, 1]",0,2553.2847173105
2,"[53, 74, 97, 25]","[9, 1, 4, 1]",0,2232.061635642
3,"[61, 19, 59, 108, 24]","[3, 8, 1, 1, 2]",0,2855.471045148
4,"[1, 126, 69, 125, 116, 79, 103, 104, 51, 56]","[3, 2, 1, 2, 1, 1, 1, 1, 1, 2]",0,2242.7572303668003
5,"[35, 129, 64, 54, 118, 75, 76, 9, 70, 77, 46, 78]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,3559.7133395469996
6,"[127, 124, 72, 117, 116]","[2, 2, 1, 2, 1]",1,2190.2101006049998
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
