,customer,weight,round,length
0,"[20, 19, 53, 155, 154, 147, 148, 54, 30, 192, 189, 190, 29, 169]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0,3195.5568188495
1,"[7, 206, 6, 4, 241, 165, 182, 97, 93, 94, 95, 219]","[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",0,3630.8326013600004
2,"[87, 172, 173, 8, 130, 144, 25, 58]","[5, 1, 1, 1, 1, 3, 2, 1]",0,3378.84220088
3,"[44, 243, 242, 246, 92, 23, 210, 70, 204, 205, 26]","[1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1]",1,5558.117053915
4,"[131, 128, 18, 126, 88, 216, 129, 117, 118, 217, 28]","[1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2]",1,4608.103892523
5,"[181, 75, 89, 215, 163, 161, 162, 237]","[3, 1, 1, 4, 2, 1, 1, 2]",1,4171.7567300559995
6,"[184, 138, 140, 122, 24, 123, 218, 183, 233, 158]","[2, 2, 2, 1, 2, 1, 2, 1, 1, 1]",2,6315.913388397
7,"[185, 83, 230, 159, 213, 229, 90, 91, 109, 197, 196, 208]","[3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,7612.4840675370015
8,"[86, 149, 152, 253, 37, 250, 72, 63, 222, 221, 38, 65, 110, 111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",2,8387.034686191
9,"[51, 239, 115, 57, 114, 202, 203, 11, 10, 248]","[2, 3, 1, 1, 1, 1, 1, 1, 1, 1]",3,10417.430116721001
10,[],[],3,0.0
11,[],[],3,0.0
