,BID
0,19866
1,20141
2,20188
3,20296
4,20369
5,20403
6,20447
7,20520
8,20521
9,20586
10,20636
11,20649
12,20692
13,20699
14,20734
15,20736
16,20779
17,20804
18,20823
19,20847
20,20855
21,20887
22,20897
23,20930
24,20933
25,20945
26,20995
27,20996
28,21002
29,21005
30,21040
31,21041
32,21090
33,21107
34,21143
35,21150
36,21166
37,21168
38,21182
39,21186
40,21188
41,21207
42,21209
43,21230
44,21237
45,21248
46,21255
47,21278
48,21283
49,21292
50,21295
51,21296
52,21310
53,21322
54,21327
55,21354
56,21362
57,21379
58,21413
59,21417
60,21419
61,21431
62,21442
63,21464
64,21495
65,21513
66,21547
67,21559
68,21573
69,21597
70,21608
71,21626
72,21628
73,21657
74,21663
75,21725
76,21727
77,21738
78,21753
79,21768
80,21774
81,21798
82,21806
83,21816
84,21820
85,21837
86,21881
87,21892
88,21897
89,21921
90,21931
91,21937
92,21949
93,21963
94,21972
95,21978
96,21979
97,21982
98,21988
99,22004
100,22029
101,22049
102,22075
103,22082
104,22098
105,22112
106,22140
107,22141
108,22150
109,22156
110,22179
111,22183
112,22206
113,22222
114,22236
115,22237
116,22248
117,22254
118,22278
119,22291
120,22298
121,22302
122,22315
123,22326
124,22329
125,22363
126,22368
127,22374
128,22388
129,22400
130,22405
131,22448
132,22455
133,22460
134,22489
135,22492
136,22526
137,22574
138,22623
139,22646
140,22652
141,22654
142,22677
143,22725
144,22726
145,22729
146,22789
147,22803
148,22839
149,22857
150,22859
151,22865
152,22897
153,22912
154,22921
155,23006
156,23073
157,23131
158,23159
159,23226
