,customer,weight,round,length
0,[29],[15],0,1865.1222891
1,"[88, 59, 124, 73, 33, 24, 3, 71, 117]","[1, 2, 2, 2, 1, 3, 1, 1, 2]",0,3749.576201968
2,"[8, 91, 61, 112, 86, 26, 27, 64, 19, 28, 20, 81]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0,3100.6624619259
3,"[87, 84, 114, 97, 92, 83, 47, 58, 116]","[2, 2, 2, 1, 1, 1, 1, 4, 1]",0,2634.154210011
4,"[29, 52, 125, 53, 77, 39, 69, 38, 89, 68, 67, 17, 66]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4547.49948848
5,"[29, 60, 103, 111, 25, 9, 14, 15, 16]","[2, 2, 1, 1, 1, 1, 1, 1, 1]",1,5160.898876273
6,"[108, 107, 109, 12, 13, 34, 98, 93, 30, 57, 0]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,4867.985867099001
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
