,customer,weight,round,length
0,"[96, 95, 166, 94, 47, 147, 33, 62, 61, 144, 179, 36]","[1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1]",0,2976.9168836858
1,"[59, 21, 175, 74, 73, 44, 104, 45, 101, 79, 42, 77, 35]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",0,3060.2224357910004
2,"[145, 150, 143, 149, 67, 65, 64, 30, 167, 164, 155, 126, 92]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1,4141.7669513123
3,"[75, 81, 80, 139, 103, 54, 189, 56, 55, 182, 134, 105]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",1,4075.535752506
4,"[183, 38, 163, 162, 82, 160, 191, 158, 157, 156, 60, 41, 68, 48]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2,5309.1666162891
5,"[109, 51, 112, 121, 172, 125, 124]","[3, 2, 4, 2, 1, 2, 1]",2,4105.455353917
6,"[2, 5, 0, 4, 117, 170, 16, 114, 113, 116, 121, 13]","[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",3,5527.0525661946995
7,"[24, 14, 108, 85, 84, 192, 129, 130, 50, 128]","[1, 4, 1, 1, 1, 2, 2, 1, 1, 1]",3,4118.7956788305
8,[],[],4,0.0
9,"[174, 3, 19, 78, 18, 187, 170]","[3, 1, 2, 1, 1, 2, 1]",4,4403.797190296
