,customer,weight,round,length
0,"[31, 171, 172, 123, 10, 15, 145, 194, 65, 195, 48, 62]","[1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1]",0,3066.3189971039997
1,"[142, 117, 205, 143, 141, 106, 126, 128, 17]","[1, 2, 6, 1, 1, 1, 1, 1, 1]",0,1882.6626276682
2,"[172, 6, 7, 148, 147, 97, 11, 98, 150, 0, 99, 44, 149, 47]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,3989.0549111009996
3,"[144, 79, 161, 190, 187, 69, 94, 93, 162, 125, 163, 115]","[1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4439.7318709552
4,"[92, 137, 124, 39, 71, 103, 33, 158]","[4, 1, 1, 1, 1, 1, 1, 5]",2,6248.423128588
5,"[136, 108, 109, 107, 111, 174, 110, 160, 138]","[2, 2, 1, 2, 1, 2, 1, 2, 2]",2,3865.776773261001
6,"[122, 159, 131, 132, 175, 133, 113, 197]","[1, 2, 2, 2, 1, 2, 4, 1]",3,7708.043534007
7,"[56, 101, 180, 157, 100, 33]","[2, 1, 1, 1, 3, 7]",3,4354.300291245
8,"[155, 77, 1, 72, 74, 75]","[2, 1, 4, 2, 1, 1]",4,5432.3728036269995
9,[],[],4,0.0
