,customer,weight,round,length
0,"[176, 175, 226, 213, 119, 122, 121, 120, 107, 72, 73, 91]","[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2]",0,6037.668871346599
1,"[84, 51, 87, 263, 86, 64, 221, 163, 164, 65, 222, 151, 25, 146]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4070.710632254
2,"[228, 187, 180, 227, 22, 307, 234, 235, 33, 184, 182, 188, 189, 28]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,7811.119876744001
3,"[257, 201, 152, 113, 112, 44, 54, 124, 125, 127, 35]","[1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1]",1,6877.356571112999
4,"[149, 147, 59, 206, 114, 61, 209, 150, 171, 208, 166, 99]","[2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]",1,4155.890882039
5,"[52, 38, 37, 71, 36, 47, 82, 88, 80, 85, 301, 83, 81]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,6060.581841566901
6,"[286, 5, 0, 278, 138, 144, 288, 291, 264, 292, 153, 203, 43]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",2,8999.826822057
7,"[99, 39, 98, 41, 210, 269, 298, 284, 282, 42, 283, 12]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2]",2,5006.086375372
8,"[106, 248, 16, 242, 241, 14, 102, 100, 280, 245, 246, 17, 204, 58]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,5700.1029251501
9,[],[],3,0.0
10,"[262, 261]","[1, 1]",3,3253.3362156239996
11,"[243, 297, 145, 141, 140, 220, 143, 56, 55, 289, 19]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1]",3,7147.55043609
