,customer,weight,round,length
0,"[77, 24, 59, 61, 25, 85, 79, 39, 38, 35, 50, 60, 86, 58]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,2596.060234928
1,"[17, 49, 67, 62, 33, 32]","[4, 1, 3, 1, 3, 3]",0,4148.31558709
2,"[4, 15, 40, 37, 14, 26, 51, 78, 3, 30, 31, 57]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1]",0,2563.7471735569998
3,"[84, 71, 10, 44, 64, 11, 74, 45]","[1, 2, 2, 1, 2, 3, 3, 1]",1,7760.79702453
4,"[39, 36, 16, 83, 53, 34, 8, 66, 63]","[4, 2, 1, 1, 1, 1, 1, 2, 2]",1,1854.995172032
5,"[94, 46, 42, 21, 81, 55, 80, 1, 0, 43, 9]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3]",1,2566.6437232820003
6,"[73, 90, 93, 70, 88, 87, 82, 68, 56]","[2, 1, 3, 1, 2, 2, 2, 1, 1]",2,2893.57893534
7,"[5, 7, 6, 20, 52, 75, 27, 72, 48, 47, 41]","[3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",2,2347.813985592
8,"[54, 23, 13, 12, 22, 19, 95, 92, 28, 69, 29, 2, 65, 76]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",2,2635.728602413
9,"[18, 89, 91]","[1, 2, 2]",3,2855.54523443
10,[],[],3,0.0
11,[],[],3,0.0
