,customer,weight,round,length
0,[163],[15],0,2000000000.0
1,"[112, 214, 94, 220, 120, 75, 152, 48, 165, 166]","[1, 2, 1, 2, 1, 1, 3, 1, 1, 2]",0,2000001936.8207908
2,"[223, 143, 67, 69, 194, 195, 192, 85, 87, 72, 53, 82, 83, 28]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0,2000006071.015389
3,"[96, 217, 116, 218, 219, 202, 4, 5, 131, 179, 181, 182]","[2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0,2000004578.6651967
4,"[81, 100, 101, 168, 167, 117, 158, 156, 153]","[3, 1, 1, 3, 3, 1, 1, 1, 1]",0,2000002034.5077899
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[127],[1],1,88.347867817
9,[52],[1],1,175.0696231426
