,BID
0,21293
1,21378
2,21401
3,21430
4,21471
5,21487
6,21556
7,21557
8,21622
9,21647
10,21666
11,21686
12,21751
13,21755
14,21778
15,21780
16,21794
17,21813
18,21830
19,21896
20,21918
21,21929
22,21942
23,21987
24,21990
25,22044
26,22054
27,22064
28,22066
29,22068
30,22134
31,22146
32,22155
33,22178
34,22192
35,22221
36,22229
37,22267
38,22280
39,22313
40,22325
41,22367
42,22377
43,22394
44,22401
45,22467
46,22482
47,22485
48,22514
49,22559
50,22569
51,22589
52,22642
53,22658
54,22679
55,22732
56,22754
57,22763
58,22906
59,23139
60,23259
61,23269
62,23327
63,23382
64,23391
65,23465
66,23480
67,23510
68,23727
