,customer,weight,round,length
0,"[100, 101, 105, 145, 125, 79, 144, 143, 123, 55, 81]","[2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0,3292.9798457440006
1,"[126, 41, 122, 121, 120, 119, 169]","[3, 2, 2, 4, 1, 2, 1]",0,3323.9782926360003
2,"[40, 3, 4, 5, 10, 9, 8, 7, 1]","[3, 1, 1, 2, 2, 1, 1, 2, 2]",0,3817.010236736
3,"[26, 85, 127, 27, 28, 141, 14, 13]","[3, 1, 2, 3, 1, 1, 2, 2]",0,2757.9394836310003
4,"[157, 128, 156, 29, 158, 17, 91, 124, 142, 139, 93, 151]","[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",1,3261.26196762
5,"[19, 21, 95, 20, 16, 154, 18, 155, 110, 108, 107, 99]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2]",1,3396.8839485100007
6,"[25, 106, 33, 32, 46, 118, 134, 112, 15, 109, 42]","[2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2]",1,3504.024981068
7,"[12, 133, 96, 45, 67, 66, 137, 63, 53]","[1, 1, 1, 4, 1, 3, 1, 1, 2]",1,3551.701305306001
8,"[132, 60, 130, 64, 47, 65, 137, 136, 34, 69]","[1, 1, 1, 1, 1, 1, 4, 1, 1, 2]",2,3711.0444174721
9,[],[],2,0.0
10,[],[],2,0.0
11,"[37, 24, 23]","[4, 1, 2]",2,2751.3284997776
