,BID
0,35937
1,35960
2,35973
3,35975
4,36007
5,36019
6,36023
7,36025
8,36030
9,36048
10,36064
11,36089
12,36159
13,36181
14,36282
15,36283
16,36613
17,36692
18,36697
19,36723
20,36735
21,36739
22,36751
23,36760
24,36761
25,36780
26,36791
27,36802
28,36828
29,36864
30,36889
31,36934
32,36959
33,36962
34,36974
35,37009
36,37042
37,37044
38,37061
39,37067
40,37071
41,37084
42,37112
43,37116
44,37122
45,37137
46,37138
47,37183
48,37185
49,37201
50,37222
51,37239
52,37249
53,37255
54,37268
55,37271
56,37275
57,37300
58,37309
59,37317
60,37333
61,37340
62,37341
63,37344
64,37361
65,37367
66,37371
67,37377
68,37378
69,37387
70,37391
71,37392
72,37406
73,37408
74,37413
75,37415
76,37422
77,37432
78,37434
79,37438
80,37447
81,37450
82,37452
83,37456
84,37471
85,37482
86,37489
87,37492
88,37493
89,37516
90,37525
91,37531
92,37541
93,37567
94,37575
95,37580
96,37585
97,37592
98,37604
99,37642
100,37649
101,37662
102,37675
103,37796
104,38207
