,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,[35],[15],0,33.8146687494
5,[35],[15],1,33.8146687494
6,[92],[15],1,195.0098141966
7,"[35, 92]","[7, 8]",1,228.824482946
8,[92],[15],1,195.0098141966
9,[35],[15],1,33.8146687494
10,"[92, 181]","[14, 1]",2,450.4293381193
11,[92],[15],2,195.0098141966
12,[92],[15],2,195.0098141966
13,"[132, 24, 41, 138, 140, 129, 16, 176, 15, 178, 49]","[1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2]",2,4090.648497958
14,"[106, 105, 34, 33, 100, 116, 150, 146, 147, 101, 99, 157]","[2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,3963.9816910039995
15,"[37, 54, 56, 85, 162, 186, 163, 87, 164]","[1, 1, 2, 1, 1, 1, 1, 1, 2]",3,3832.5114179898
16,"[120, 57, 170, 7, 8, 74, 166, 10, 82, 112, 63, 80, 173]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",3,5657.725221226001
17,"[98, 30, 153, 48, 155, 42, 151, 23]","[2, 1, 2, 1, 1, 3, 2, 2]",3,4267.748341103001
18,"[32, 31, 97, 29, 152, 28, 71, 39, 78, 79, 50, 36]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",3,5245.274522195
19,"[44, 43, 125, 73, 175, 160, 12, 161, 24]","[1, 1, 1, 2, 1, 1, 1, 5, 1]",3,4420.025368922
