,customer,weight,round,length
0,"[33, 34, 23, 113, 114, 15, 35, 61, 136, 87, 22, 62, 134, 32]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,7685.756877797699
1,"[72, 73, 76, 74, 70, 107, 39, 11, 12, 38, 36, 1, 2, 128, 129]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,9168.665825180598
2,"[21, 52, 131, 0, 49, 89, 88, 86, 47, 97, 17, 20, 78, 80]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1,7841.559703795203
3,"[19, 59, 24, 109, 110, 111, 10, 112, 90, 71]","[2, 1, 1, 2, 2, 1, 1, 1, 2, 2]",1,7026.6434405499995
4,[69],[15],2,635.910661568
5,"[98, 8, 81, 60, 51, 25, 69]","[1, 3, 1, 1, 2, 1, 6]",2,7024.317237828
6,[98],[15],3,861.891667206
7,"[98, 44]","[5, 10]",3,2178.501876455
8,"[44, 122, 92]","[11, 2, 2]",4,5846.305336607999
9,"[123, 66, 95, 65, 93, 115, 96, 120, 28]","[2, 2, 1, 1, 2, 1, 2, 1, 2]",4,7142.180118003999
