,customer,weight,round,length
0,"[109, 110, 104, 130, 78, 15, 14, 13, 56, 57, 25, 124, 123]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",0,2110.6474609178
1,"[103, 98, 77, 76, 144, 143, 120, 121, 122]","[1, 1, 1, 1, 1, 2, 6, 1, 1]",0,1193.6684936391002
2,"[102, 101, 81, 139, 111, 52, 142, 141, 108, 107, 152]","[1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1]",0,1906.4360964480002
3,"[55, 12, 11, 82, 100, 99, 69, 70, 9, 10, 83, 23, 154, 153]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,1955.6425348819998
4,"[114, 113, 66, 112, 67, 138, 71, 61, 94, 33, 38, 80, 22]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1,3483.6188430460006
5,"[84, 90, 40, 26, 64, 147, 92, 91, 30, 27, 51, 75]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2]",1,3706.193151199999
6,"[148, 48, 34, 37, 131, 95, 96, 19, 116, 127, 118, 97, 49]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",1,3669.994571012
7,"[59, 135, 73, 136, 155, 119, 31, 126, 125, 129]","[1, 1, 1, 6, 1, 1, 1, 1, 1, 1]",1,3130.6744746060003
8,[],[],2,0.0
9,[],[],2,0.0
10,"[17, 7]","[1, 1]",2,5333.2121743
11,[],[],2,0.0
