,customer,weight,round,length
0,"[65, 40, 24, 25, 55, 56, 30, 19, 16, 67, 108]","[3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,6694.659927151
1,"[8, 39, 15]","[7, 7, 1]",0,2451.8580266662
2,[8],[15],1,95.4308626804
3,"[79, 8, 11]","[1, 6, 8]",1,2169.6817272375
4,[11],[15],2,179.658640815
5,[11],[15],2,179.658640815
6,[11],[15],3,179.658640815
7,[11],[15],3,179.658640815
8,[11],[15],4,179.658640815
9,[11],[15],4,179.658640815
10,"[11, 70, 71, 111, 35, 116, 46, 22, 47]","[5, 1, 1, 3, 1, 1, 1, 1, 1]",5,4655.2226479875
11,[11],[15],5,179.658640815
