,customer,weight,round,length
0,"[44, 85]","[1, 14]",0,302.8682819506
1,"[61, 59, 51]","[6, 5, 4]",0,594.4679519998
2,"[45, 8, 15, 9, 60, 90]","[1, 1, 1, 2, 6, 4]",0,1161.6605312556999
3,"[62, 47, 48]","[13, 1, 1]",0,477.2329839467
4,"[76, 22, 25, 26, 30]","[1, 1, 1, 8, 4]",1,3196.979827108
5,"[2, 33, 1, 38, 27, 40, 39]","[3, 2, 4, 1, 2, 2, 1]",1,5381.169502619999
6,"[24, 7, 14, 16, 10, 11, 17]","[1, 1, 5, 5, 1, 1, 1]",1,1250.8103267044003
7,"[50, 65, 57, 56, 54, 80, 81, 64, 19, 3, 41]","[1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",1,6110.986362992001
8,[],[],2,0.0
9,[],[],2,0.0
10,"[18, 1, 0, 72, 23, 37]","[1, 6, 4, 1, 1, 1]",2,7015.180551820999
11,"[78, 31, 43, 68, 69, 70, 86, 49, 87, 75, 88, 28, 12]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,6574.4821799149995
