,customer,weight,round,length
0,"[2, 21, 13, 6, 22, 7, 4, 24, 9, 10, 11, 26, 27, 17, 18, 12]","[1, 1, 3, 1, 1, 1, 8, 2, 2, 3, 2, 2, 2, 2, 1, 1]",0,7694.223263471302
