,customer,weight,round,length
0,"[1, 105, 106, 104, 123, 42, 136, 137, 139, 33, 34, 122, 50]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",0,5347.120705749099
1,"[133, 73, 120, 3, 152, 2, 85, 171]","[3, 2, 2, 2, 1, 1, 2, 2]",0,3910.0101797969
2,"[65, 40, 165, 167, 95, 57, 96, 151, 173, 43, 124]","[1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2]",0,5397.510175015001
3,"[117, 30, 118, 98, 26, 27, 10, 9, 63, 59]","[1, 4, 1, 1, 1, 1, 1, 1, 3, 1]",1,1994.482760715
4,"[60, 61, 114, 72, 113, 146, 112, 111, 158, 157, 48]","[2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,1751.3356143040996
5,"[49, 74, 103, 77, 148, 147, 76, 75, 102]","[1, 1, 1, 1, 1, 3, 5, 1, 1]",1,1958.149444516
6,"[89, 78, 54, 161, 163, 160, 52, 141, 142, 143]","[1, 1, 1, 2, 1, 2, 1, 1, 2, 3]",2,5263.784930492299
7,"[20, 22, 23, 144, 145, 154, 21, 19, 25]","[2, 1, 1, 2, 1, 1, 3, 3, 1]",2,4894.8558915695
8,"[140, 91, 11, 149, 150, 107, 108, 16, 17, 18, 90, 92]","[2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,4030.1084138765996
9,"[164, 162, 32]","[2, 2, 1]",3,5284.154555321001
10,[],[],3,0.0
11,[],[],3,0.0
