,BID
0,32114
1,32157
2,32174
3,32181
4,32346
5,32381
6,32382
7,32436
8,32500
9,32529
10,32534
11,32568
12,32577
13,32583
14,32686
15,32689
16,32858
17,32891
18,32947
19,32961
20,32963
21,32972
22,32973
23,33044
24,33126
25,33151
26,33168
27,33169
28,33176
29,33218
30,33230
31,33235
32,33244
33,33250
34,33259
35,33268
36,33279
37,33287
38,33290
39,33295
40,33299
41,33314
42,33321
43,33327
44,33334
45,33338
46,33345
47,33355
48,33357
49,33368
50,33373
51,33382
52,33385
53,33391
54,33392
55,33396
56,33404
57,33405
58,33415
59,33425
60,33428
61,33437
62,33445
63,33451
64,33453
65,33458
66,33459
67,33464
68,33474
69,33476
70,33494
71,33495
72,33511
73,33515
74,33516
75,33517
76,33530
77,33535
78,33537
79,33545
80,33546
81,33551
82,33553
83,33554
84,33557
85,33558
86,33561
87,33562
88,33563
89,33581
90,33601
91,33662
92,33667
93,33672
94,33693
95,33710
96,33734
97,33761
98,33767
99,33781
100,33809
101,33852
102,33856
103,34020
104,34029
105,34034
106,34047
107,34088
108,34186
109,34196
110,34213
111,34226
112,34248
113,34249
114,34283
115,34350
116,34359
117,34376
118,34397
119,34409
120,34427
121,34450
122,34459
123,34595
124,34907
125,34948
126,35150
127,35231
