,customer,weight,round,length
0,"[116, 118, 39, 89, 87, 46, 103, 28, 29, 26]","[1, 1, 3, 1, 1, 1, 3, 1, 1, 2]",0,2028.5540267997
1,"[102, 36, 69, 114, 33, 115]","[4, 4, 3, 1, 2, 1]",0,2118.719679494
2,"[70, 71, 41, 124, 54, 50, 121, 106, 107, 30, 5, 129, 130, 128]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4071.976270903699
3,"[91, 35, 90, 48, 79, 98, 100, 83, 85, 104]","[1, 1, 1, 3, 2, 1, 2, 1, 1, 2]",1,3142.9461423188995
4,"[25, 15, 110, 125, 43, 44, 81, 45, 31, 112]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 5]",2,3114.4177519974
5,"[108, 99, 62, 93, 57, 38]","[4, 1, 3, 1, 3, 3]",2,4559.096584193
6,"[80, 49, 47, 52, 51, 8, 6, 73, 7, 23, 72]","[3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",3,5371.333080382001
7,"[20, 22, 21, 82, 58, 60, 77, 65, 63, 94]","[1, 2, 2, 1, 1, 2, 1, 1, 2, 2]",3,3768.3679490133004
8,[],[],4,0.0
9,"[65, 67, 66, 64, 55, 127]","[1, 1, 1, 1, 1, 3]",4,3167.0696714478995
