,customer,weight,round,length
0,"[144, 140, 141, 71, 25, 24, 23]","[4, 2, 1, 2, 2, 2, 2]",0,1807.459926434
1,"[37, 176, 145, 146, 111, 45, 115, 48, 47, 52, 72, 87]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1]",0,3003.9610472249997
2,"[17, 63, 128, 129, 19, 18, 171, 110, 93, 135, 172]","[1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1]",0,3581.8880830629996
3,"[89, 26, 21, 28, 27, 114, 113, 157, 22]","[1, 1, 1, 3, 1, 1, 4, 2, 1]",0,1446.770307063
4,"[104, 34, 35, 125, 126, 103, 102, 101, 109, 96]","[3, 1, 1, 3, 2, 1, 1, 1, 1, 1]",1,3420.5781860358
5,"[143, 50, 55]","[2, 12, 1]",1,2503.6995587429997
6,"[69, 62, 68, 120, 122, 119, 152, 151, 95, 127, 134, 110]","[3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1,4717.7277192907995
7,"[33, 142, 42, 39, 20, 40, 70, 41, 139, 0, 154, 156]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,3311.3822275709
8,[],[],2,0.0
9,[],[],2,0.0
10,"[148, 178, 177, 182, 53, 150, 181, 179, 149, 29, 3]","[1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2]",2,6228.619032463999
11,"[77, 147, 30, 11, 76, 121]","[2, 8, 1, 1, 1, 1]",2,5418.111934098
