,customer,weight,round,length
0,"[98, 2, 63, 6, 160, 7, 8, 103, 47, 57, 97]","[1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0,2340.0905449127
1,"[90, 51, 52, 53, 21, 83, 81, 64, 102, 100, 50]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1]",0,1982.6585040928
2,"[89, 129, 88, 36, 87, 71, 85, 37, 70, 62, 99]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1]",0,1412.7182171600998
3,"[91, 167, 116, 140, 115, 117, 169, 168, 79, 80, 35, 118]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2]",0,2542.6022091259
4,"[22, 27, 75, 163, 18, 19, 107, 59, 165, 164, 54]","[1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1]",1,2833.1415156519
5,"[122, 126, 173, 125, 104, 66, 67, 172, 68]","[1, 2, 2, 1, 3, 3, 1, 1, 1]",1,2797.5006946181006
6,"[130, 146, 45, 14, 5, 0, 48, 49, 101, 102, 69, 73, 74]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,5453.2865552623
7,"[55, 34, 33, 108, 170, 143, 120, 145, 142, 141]","[2, 1, 1, 1, 1, 3, 1, 2, 1, 2]",1,3168.7730353271
8,"[157, 61, 39, 40, 94, 41, 109, 150, 58, 93]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",2,5313.715735830401
9,[],[],2,0.0
10,"[131, 106, 175, 174, 155, 135, 161, 154, 153, 156, 151]","[3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",2,18580.566928873
11,[],[],2,0.0
