,customer,weight,round,length
0,"[131, 56, 74, 44, 114, 119, 62, 120, 64, 116, 73, 90]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1]",0,3926.6904581569997
1,"[82, 51, 112, 113, 78, 129]","[2, 1, 4, 3, 4, 1]",0,2897.993711004
2,"[55, 54, 53, 135, 35, 94, 66, 93, 65, 92]","[3, 2, 2, 1, 1, 1, 1, 1, 2, 1]",0,3482.6166771720004
3,"[0, 122, 67, 98, 99, 123, 100, 37, 38, 88, 87]","[1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1]",0,4141.313013710999
4,"[3, 121, 111, 110, 43, 50]","[1, 3, 2, 2, 5, 2]",0,2448.4142990423998
5,"[31, 61, 77]","[5, 5, 1]",1,4755.93084757
6,"[102, 68, 69, 70, 106, 105, 103, 104, 125, 124, 136]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",1,4594.064809757001
7,[],[],1,0.0
8,[],[],1,0.0
9,"[63, 139, 108, 137]","[2, 2, 3, 2]",1,4239.904834897
