,BID
0,29848
1,29937
2,29991
3,30055
4,30090
5,30103
6,30107
7,30116
8,30118
9,30122
10,30129
11,30137
12,30157
13,30162
14,30180
15,30182
16,30189
17,30195
18,30200
19,30202
20,30219
21,30227
22,30245
23,30262
24,30267
25,30268
26,30269
27,30278
28,30284
29,30293
30,30296
31,30301
32,30303
33,30313
34,30332
35,30341
36,30345
37,30352
38,30355
39,30359
40,30364
41,30388
42,30394
43,30398
44,30401
45,30405
46,30407
47,30410
48,30411
49,30419
50,30435
51,30444
52,30459
53,30466
54,30470
55,30482
56,30492
57,30495
58,30507
59,30512
60,30519
61,30575
62,30580
63,30588
64,30603
65,30612
66,30620
67,30625
68,30644
69,30645
70,30651
71,30656
72,30663
73,30668
74,30669
75,30679
76,30688
77,30713
78,30721
79,30758
80,30760
81,30779
82,30783
83,30790
84,30813
85,30824
86,30839
87,30902
88,30913
89,30918
90,30937
91,30956
92,30962
93,30988
94,30992
95,30999
96,31001
97,31009
98,31025
99,31060
100,31073
101,31085
102,31089
103,31095
104,31139
105,31166
106,31185
107,31188
108,31225
109,31259
