,customer,weight,round,length
0,"[48, 49, 74, 102, 75, 157, 158, 111, 146, 114, 72, 113, 112, 59]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0,2272.9214972497
1,"[60, 61, 117, 118, 25, 30, 63]","[2, 3, 1, 1, 1, 4, 3]",0,1831.9294479276
2,"[140, 19, 76, 148, 77, 147]","[2, 3, 5, 1, 1, 3]",1,4368.2828191434
3,"[98, 26, 27, 10, 9, 133, 73, 171, 120, 50, 103]","[1, 1, 1, 1, 1, 3, 2, 1, 2, 1, 1]",1,4132.8113191612
4,"[90, 18, 89, 107, 150, 149, 143, 154, 20, 21]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 3]",2,4235.8162943409
5,"[92, 91, 122, 124, 105, 1, 65, 40, 2, 152, 85, 171]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",2,7521.7892763118
6,"[106, 104, 123, 34, 33, 42, 43, 165, 57, 173, 3, 142]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2]",3,8830.0903142811
7,"[145, 144, 23, 22, 141, 52, 11, 54, 78, 108, 16, 17]","[1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",3,5350.0906875938
8,"[160, 164, 163, 162, 32, 161]","[2, 2, 1, 2, 1, 2]",4,5284.154555321001
9,"[167, 95, 96, 151, 136, 139, 137]","[3, 1, 1, 2, 1, 1, 1]",4,5866.372381435
